,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
456,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"la psicologa 
",generalizzazione,S,RD,"('red', 3, 1)",red,"la psicologa 
",red,generalizzazione,False,0,False,,,,,,
457,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-saputo trattam-rieduc primo dai-miei-genitori dopo attiv-scolast
",descrizione,S,RD,"('green', 0, 1)",green,"ho-saputo trattam-rieduc primo dai-miei-genitori dopo attiv-scolast
",green,descrizione,False,0,False,,,,,,
458,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"psicologo, educatrici, assist-sociale, tra gli amici (altri-deten), assist-sociale 
",descrizione,S,RD,"('green', 0, 1)",green,"psicologo, educatrici, assist-sociale, tra gli amici (altri-deten), assist-sociale 
",green,descrizione,False,0,False,,,,,,
459,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"le ho-sentite alcune da-deten-come-me e altre da educatrici e volontarie 
",descrizione,S,RD,"('green', 0, 1)",green,"le ho-sentite alcune da-deten-come-me e altre da educatrici e volontarie 
",green,descrizione,False,0,False,,,,,,
460,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"oltre-alle attiv-lavorative svolte-da-me-pers, le altre-info tr altri-deten 
",descrizione,S,RD,"('green', 0, 1)",green,"oltre-alle attiv-lavorative svolte-da-me-pers, le altre-info tr altri-deten 
",green,descrizione,False,0,False,,,,,,
461,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,con-la-domandina e con l avviso dentro-al carcere,descrizione,S,RD,"('green', 0, 1)",green,con-la-domandina e con l avviso dentro-al carcere,green,descrizione,False,0,False,,,,,,
462,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dalla esp-nella-prig,generalizzazione,S,RD,"('red', 3, 1)",red,dalla esp-nella-prig,red,generalizzazione,True,1,False,,,,,,
463,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-av-l-info dai-deten che si-trovano con-me 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-av-l-info dai-deten che si-trovano con-me 
",green,descrizione,False,0,False,,,,,,
464,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"da quelli-che-sono-qui, 
quelli-da-tanto-temp qui 
",descrizione,S,RD,"('green', 0, 1)",green,"da quelli-che-sono-qui, 
quelli-da-tanto-temp qui 
",green,descrizione,False,0,False,,,,,,
465,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non-ho-l-info,sancire,S,RD,"('red', 1, 0)",red,non-ho-l-info,red,sancire,False,0,False,,,,,,
466,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"l-ho-saputo attr-la-tv e la 
mag-parte-vita in-carc 
",descrizione,S,RD,"('green', 0, 1)",green,"l-ho-saputo attr-la-tv e la 
mag-parte-vita in-carc 
",green,descrizione,True,1,False,,,,,,
467,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dalla-tv,generalizzazione,S,RD,"('red', 3, 1)",red,dalla-tv,red,generalizzazione,False,0,False,,,,,,
468,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,l-ho-vista,sancire,S,RD,"('red', 1, 0)",red,l-ho-vista,red,sancire,True,1,False,,,,,,
469,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,le-avevo-viste,sancire,S,RD,"('red', 1, 0)",red,le-avevo-viste,red,sancire,False,0,False,,,,,,
470,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-av-l-info della presenza dell' opport-di-trattam per-esempio i colloqui con le pers-si-occupano durante i giorni che passano all-int dell' ist-di-pena
",descrizione,S,RD,"('green', 0, 1)",green,"ho-av-l-info della presenza dell' opport-di-trattam per-esempio i colloqui con le pers-si-occupano durante i giorni che passano all-int dell' ist-di-pena
",green,descrizione,False,0,False,,,,,,
471,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-visto una altra-pers-lavora,descrizione,S,RD,"('green', 0, 1)",green,ho-visto una altra-pers-lavora,green,descrizione,False,0,False,,,,,,
472,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,attr una comp-di-carc,descrizione,S,RD,"('green', 0, 1)",green,attr una comp-di-carc,green,descrizione,False,0,False,,,,,,
473,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,perche parlo-con-le-pers e xche-lavoro,descrizione,S,RD,"('green', 0, 1)",green,perche parlo-con-le-pers e xche-lavoro,green,descrizione,True,1,False,,,,,,
474,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-sent dalle-altre-deten e ho-visto,generalizzazione,S,RD,"('red', 3, 1)",red,ho-sent dalle-altre-deten e ho-visto,red,generalizzazione,False,0,False,,,,,,
475,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-visto con-i-miei-occhi,sancire,S,RD,"('red', 1, 0)",red,ho-visto con-i-miei-occhi,red,sancire,False,0,False,,,,,,
476,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,lavoro e parlare,generalizzazione,S,RD,"('red', 3, 1)",red,lavoro e parlare,red,generalizzazione,True,1,False,,,,,,
477,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"dalla-mia-esp, e quello-che-ho-visto dalle-altre-pers, che sono insieme-con me 
",descrizione,S,RD,"('green', 0, 1)",green,"dalla-mia-esp, e quello-che-ho-visto dalle-altre-pers, che sono insieme-con me 
",green,descrizione,False,0,False,,,,,,
478,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"attr gli uffici, nella bacheca",descrizione,S,RD,"('green', 0, 1)",green,"attr gli uffici, nella bacheca",green,descrizione,True,1,False,,,,,,
479,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ne-ho-sent-parlare da pers-veniv-alt-car e anche perche le-ho-viste 
",descrizione,S,RD,"('green', 0, 1)",green,"ne-ho-sent-parlare da pers-veniv-alt-car e anche perche le-ho-viste 
",green,descrizione,False,0,False,,,,,,
480,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"tutto-quello che ho sottolineato di-sopra, oppure ho-sent e ho-visto",generalizzazione,S,RD,"('red', 3, 1)",red,"tutto-quello che ho sottolineato di-sopra, oppure ho-sent e ho-visto",red,generalizzazione,False,0,False,,,,,,
481,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"da alt-lav-x-far-sold, e per-passare-il-tempo penso sia cosi,",opinione,S,RD,"('red', 5, 3)",red,"da alt-lav-x-far-sold, e per-passare-il-tempo penso sia cosi,",red,opinione,True,1,False,,,,,,
482,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,perche qui-in-prig dicevano che quella cosa esiste,sancire,S,RD,"('red', 1, 0)",red,perche qui-in-prig dicevano che quella cosa esiste,red,sancire,False,0,False,,,,,,
483,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dagli-altri-deten,descrizione,S,RD,"('green', 0, 1)",green,dagli-altri-deten,green,descrizione,False,0,False,,,,,,
484,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"per-alcune delle-opport ne-ho parlarne ma 
non-le-ho mai-viste-in-atto 
",contrapposizione,S,RD,"('red', 6, 4)",red,"per-alcune delle-opport ne-ho parlarne ma 
non-le-ho mai-viste-in-atto 
",red,contrapposizione,True,1,False,,,,,,
485,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-seguito all-int dell' istituto e mi-sono-comp-bene ma le leggi-non-funz-bene 
",giudizio,S,RD,"('red', 3, 1)",red,"ho-seguito all-int dell' istituto e mi-sono-comp-bene ma le leggi-non-funz-bene 
",red,giudizio,False,0,False,,,,,,
486,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ne-sono-a-conosc perche ho-lavorato,descrizione,S,RD,"('green', 0, 1)",green,ne-sono-a-conosc perche ho-lavorato,green,descrizione,True,1,False,,,,,,
487,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"qui in-carc sto-beneficiando della possib-di-istruzione,",descrizione,S,RD,"('green', 0, 1)",green,"qui in-carc sto-beneficiando della possib-di-istruzione,",green,descrizione,False,0,False,,,,,,
488,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"per-quel-che-riguarda le altre opport ne parl-con-alt-deten. 
",descrizione,S,RD,"('green', 0, 1)",green,"per-quel-che-riguarda le altre opport ne parl-con-alt-deten. 
",green,descrizione,False,0,False,,,,,,
489,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"domandando-a-scuola che ho-frequentato, agli-assist-volontari e ass-sociali 
",descrizione,S,RD,"('green', 0, 1)",green,"domandando-a-scuola che ho-frequentato, agli-assist-volontari e ass-sociali 
",green,descrizione,False,0,False,,,,,,
490,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,chiedendo-all-agente,descrizione,S,RD,"('green', 0, 1)",green,chiedendo-all-agente,green,descrizione,False,0,False,,,,,,
491,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-visto,sancire,S,RD,"('red', 1, 0)",red,ho-visto,red,sancire,False,0,False,,,,,,
492,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"sono-stato che negli-altri-istituti offrono-di-piu in-termini-di attiv-rieducazione, lavoro. 
",giudizio,S,RD,"('red', 3, 1)",red,"sono-stato che negli-altri-istituti offrono-di-piu in-termini-di attiv-rieducazione, lavoro. 
",red,giudizio,False,0,False,,,,,,
493,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,di tutto-ci? qui esiste-poco-niente,giudizio,S,RD,"('red', 3, 1)",red,di tutto-ci? qui esiste-poco-niente,red,giudizio,True,1,False,,,,,,
494,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,fin-adesso non-occ-partec-ness di queste-attiv,sancire,S,RD,"('red', 1, 0)",red,fin-adesso non-occ-partec-ness di queste-attiv,red,sancire,False,0,False,,,,,,
495,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"di tutte queste-opport sono-venuto-con qui in-carc 
",generalizzazione,S,RD,"('red', 3, 1)",red,"di tutte queste-opport sono-venuto-con qui in-carc 
",red,generalizzazione,False,0,False,,,,,,
496,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non-sono-stato-inf di-queste-opport,sancire,S,RD,"('red', 1, 0)",red,non-sono-stato-inf di-queste-opport,red,sancire,True,1,False,,,,,,
497,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non-ho-ness-info perche non-ci-sono,giustificazione,S,RD,"('red', 4, 1)",red,non-ho-ness-info perche non-ci-sono,red,giustificazione,False,0,False,,,,,,
498,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,siamo-poco-informati su queste-opport,giudizio,S,RD,"('red', 3, 1)",red,siamo-poco-informati su queste-opport,red,giudizio,False,0,False,,,,,,
499,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non-lo-so,sancire,S,RD,"('red', 1, 0)",red,non-lo-so,red,sancire,False,0,False,,,,,,
500,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-sent-dire gli altri-deten 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-sent-dire gli altri-deten 
",green,descrizione,False,0,False,,,,,,
501,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-sent-dire gli-altri qui in-carc,descrizione,S,RD,"('green', 0, 1)",green,ho-sent-dire gli-altri qui in-carc,green,descrizione,False,0,False,,,,,,
502,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"perche ho-lavorato tutto-il-tempo che sono in-carc 
",descrizione,S,RD,"('green', 0, 1)",green,"perche ho-lavorato tutto-il-tempo che sono in-carc 
",green,descrizione,True,1,False,,,,,,
503,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,me-l-ha-detto un appuntato durante-ora-d-aria,descrizione,S,RD,"('green', 0, 1)",green,me-l-ha-detto un appuntato durante-ora-d-aria,green,descrizione,False,0,False,,,,,,
504,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dagli-altri-deten,descrizione,S,RD,"('green', 0, 1)",green,dagli-altri-deten,green,descrizione,False,0,False,,,,,,
505,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non uso,sancire,S,RD,"('red', 1, 0)",red,non uso,red,sancire,True,1,False,,,,,,
