,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
519,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,esp ,generalizzazione,S,RD,"('red', 3, 1)",red,esp ,red,generalizzazione,False,0,False
520,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ness-tipo-di-info 
",sancire,S,RD,"('red', 1, 0)",red,"ness-tipo-di-info 
",red,sancire,False,0,False
521,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ness-tipo-di-info 
",non risposta,S,RD,"('red', 3, 1)",red,"ness-tipo-di-info 
",red,non risposta,False,0,False
522,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"non-sono-stato-inf 
",sancire,S,RD,"('red', 1, 0)",red,"non-sono-stato-inf 
",red,sancire,False,0,False
523,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"parl-dentro 
",generalizzazione,S,RD,"('red', 3, 1)",red,"parl-dentro 
",red,generalizzazione,False,0,False
524,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"xche-li-ho-fatti 
",descrizione,S,RD,"('green', 0, 1)",green,"xche-li-ho-fatti 
",green,descrizione,True,1,False
525,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"voce-di-corridoio 
",generalizzazione,S,RD,"('red', 3, 1)",red,"voce-di-corridoio 
",red,generalizzazione,True,1,False
526,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"tr cont con il sert e operatori 
",descrizione,S,RD,"('green', 0, 1)",green,"tr cont con il sert e operatori 
",green,descrizione,False,0,False
527,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ne-sono a-conosc qui in-carc,generalizzazione,S,RD,"('red', 3, 1)",red,ne-sono a-conosc qui in-carc,red,generalizzazione,False,0,False
528,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"tr-gli-altri-deten 
",descrizione,S,RD,"('green', 0, 1)",green,"tr-gli-altri-deten 
",green,descrizione,False,0,False
529,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ho-sent-parlarne e ho-seguito qui in-carc,descrizione,S,RD,"('green', 0, 1)",green,ho-sent-parlarne e ho-seguito qui in-carc,green,descrizione,True,1,False
530,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,un-po' alla-volta,generalizzazione,S,RD,"('red', 3, 1)",red,un-po' alla-volta,red,generalizzazione,False,0,False
531,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ho-sent-parlarne,generalizzazione,S,RD,"('red', 3, 1)",red,ho-sent-parlarne,red,generalizzazione,False,0,False
532,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"per-quel-che-riguard le alternative elencate nella-domanda-prec abbiamo partecipato a delle attiv-culturali e attiv-religiose 
",descrizione,S,RD,"('green', 0, 1)",green,"per-quel-che-riguard le alternative elencate nella-domanda-prec abbiamo partecipato a delle attiv-culturali e attiv-religiose 
",green,descrizione,True,1,False
533,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"siamo-informati per l' istruzione, le attiv-culturali la religione, per la famig e per molte-altre-cose 
",descrizione,S,RD,"('green', 0, 1)",green,"siamo-informati per l' istruzione, le attiv-culturali la religione, per la famig e per molte-altre-cose 
",green,descrizione,False,0,False
534,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"volontari, educatrici, la scuola",descrizione,S,RD,"('green', 0, 1)",green,"volontari, educatrici, la scuola",green,descrizione,False,0,False
535,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,deten,generalizzazione,S,RD,"('red', 3, 1)",red,deten,red,generalizzazione,True,1,False
536,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ho-conosciuto l' educ, altre le ho-conosciute dai miei",descrizione,S,RD,"('green', 0, 1)",green,"ho-conosciuto l' educ, altre le ho-conosciute dai miei",green,descrizione,False,0,False
537,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"tr psicologo, psichiatra, famig, amici",descrizione,S,RD,"('green', 0, 1)",green,"tr psicologo, psichiatra, famig, amici",green,descrizione,False,0,False
538,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,dai volontari e psicologa,descrizione,S,RD,"('green', 0, 1)",green,dai volontari e psicologa,green,descrizione,False,0,False
539,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"la psicologa 
",generalizzazione,S,RD,"('red', 3, 1)",red,"la psicologa 
",red,generalizzazione,False,0,False
540,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ho-saputo trattam-rieduc primo dai-miei-genitori dopo attiv-scolast
",descrizione,S,RD,"('green', 0, 1)",green,"ho-saputo trattam-rieduc primo dai-miei-genitori dopo attiv-scolast
",green,descrizione,False,0,False
541,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"psicologo, educatrici, assist-sociale, tra gli amici (altri-deten), assist-sociale 
",descrizione,S,RD,"('green', 0, 1)",green,"psicologo, educatrici, assist-sociale, tra gli amici (altri-deten), assist-sociale 
",green,descrizione,False,0,False
542,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"per-me e la-prima-volta quindi adesso cerco-di-imparare sempre per il prossimo 
",non risposta,S,RD,"('red', 3, 1)",red,"per-me e la-prima-volta quindi adesso cerco-di-imparare sempre per il prossimo 
",red,non risposta,False,0,False
543,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"le ho-sentite alcune da-deten-come-me e altre da educatrici e volontarie 
",descrizione,S,RD,"('green', 0, 1)",green,"le ho-sentite alcune da-deten-come-me e altre da educatrici e volontarie 
",green,descrizione,False,0,False
544,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"oltre-alle attiv-lavorative svolte-da-me-pers, le altre-info tr altri-deten 
",descrizione,S,RD,"('green', 0, 1)",green,"oltre-alle attiv-lavorative svolte-da-me-pers, le altre-info tr altri-deten 
",green,descrizione,True,1,False
545,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"primo come la-mia-situazione sono di tipo sociale quasi educ-con-tutti stavo-partecipando per alcuni-corsi tipo (computer, teatro ecc) vuole dire-che avevo-alc-cont con altre-pers-per-bene 
",non risposta,S,RD,"('red', 3, 1)",red,"primo come la-mia-situazione sono di tipo sociale quasi educ-con-tutti stavo-partecipando per alcuni-corsi tipo (computer, teatro ecc) vuole dire-che avevo-alc-cont con altre-pers-per-bene 
",red,non risposta,False,0,False
546,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,con-la-domandina e con l avviso dentro-al carcere,descrizione,S,RD,"('green', 0, 1)",green,con-la-domandina e con l avviso dentro-al carcere,green,descrizione,True,1,False
547,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"secondo-me, tutto-questo",non risposta,S,RD,"('red', 3, 1)",red,"secondo-me, tutto-questo",red,non risposta,True,1,False
548,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,dalla esp-nella-prig,generalizzazione,S,RD,"('red', 3, 1)",red,dalla esp-nella-prig,red,generalizzazione,False,0,False
549,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ho-av-l-info dai-deten che si-trovano con-me 
",descrizione,S,RD,"('green', 0, 1)",green,"ho-av-l-info dai-deten che si-trovano con-me 
",green,descrizione,False,0,False
550,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"da quelli-che-sono-qui, 
quelli-da-tanto-temp qui 
",descrizione,S,RD,"('green', 0, 1)",green,"da quelli-che-sono-qui, 
quelli-da-tanto-temp qui 
",green,descrizione,False,0,False
551,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,vedo che ci sono rapp-con-mia-famig,non risposta,S,RD,"('red', 3, 1)",red,vedo che ci sono rapp-con-mia-famig,red,non risposta,False,0,False
552,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,non-ho-l-info,sancire,S,RD,"('red', 1, 0)",red,non-ho-l-info,red,sancire,True,1,False
553,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"l-ho-saputo attr-la-tv e la 
mag-parte-vita in-carc 
",descrizione,S,RD,"('green', 0, 1)",green,"l-ho-saputo attr-la-tv e la 
mag-parte-vita in-carc 
",green,descrizione,False,0,False
554,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,dalla-tv,generalizzazione,S,RD,"('red', 3, 1)",red,dalla-tv,red,generalizzazione,True,1,False
555,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,l-ho-vista,sancire,S,RD,"('red', 1, 0)",red,l-ho-vista,red,sancire,False,0,False
556,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,le-avevo-viste,sancire,S,RD,"('red', 1, 0)",red,le-avevo-viste,red,sancire,False,0,False
557,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"ho-av-l-info della presenza dell' opport-di-trattam per-esempio i colloqui con le pers-si-occupano durante i giorni che passano all-int dell' ist-di-pena
",descrizione,S,RD,"('green', 0, 1)",green,"ho-av-l-info della presenza dell' opport-di-trattam per-esempio i colloqui con le pers-si-occupano durante i giorni che passano all-int dell' ist-di-pena
",green,descrizione,False,0,False
558,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ho-visto una altra-pers-lavora,descrizione,S,RD,"('green', 0, 1)",green,ho-visto una altra-pers-lavora,green,descrizione,False,0,False
559,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,attr una comp-di-carc,descrizione,S,RD,"('green', 0, 1)",green,attr una comp-di-carc,green,descrizione,True,1,False
560,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,perche parlo-con-le-pers e xche-lavoro,descrizione,S,RD,"('green', 0, 1)",green,perche parlo-con-le-pers e xche-lavoro,green,descrizione,True,1,False
561,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,"cerco-parl-con-tut, lavoro, cerco-di-imparare tante-cose 
",possibilità,S,RD,"('yellow', 2, 2)",yellow,"cerco-parl-con-tut, lavoro, cerco-di-imparare tante-cose 
",yellow,possibilità,False,0,False
562,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ho-sent dalle-altre-deten e ho-visto,generalizzazione,S,RD,"('red', 3, 1)",red,ho-sent dalle-altre-deten e ho-visto,red,generalizzazione,False,0,False
563,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,descrizione,ho-visto con-i-miei-occhi,sancire,S,RD,"('red', 1, 0)",red,ho-visto con-i-miei-occhi,red,sancire,True,1,False
