,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
399,399,399,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi sono sentito molto male quando sono entrato in carcere ,commento,J,Mix,"('red', 3, 1)",red,mi sono sentito molto male quando sono entrato in carcere ,red,commento,True,2,True
400,400,400,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il campo la paleserai ,sancire,J,Mix,"('red', 1, 0)",red,il campo la paleserai ,red,sancire,True,2,True
401,401,401,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona no problemi fisici e no problemi psicologici ,giudizio,J,Mix,"('red', 3, 1)",red,una persona no problemi fisici e no problemi psicologici ,red,giudizio,True,2,True
402,402,402,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,la scuola il lavoro ila biblioteca ila possi di telefonare ,sancire,J,Mix,"('red', 1, 0)",red,la scuola il lavoro ila biblioteca ila possi di telefonare ,red,sancire,True,2,True
403,403,403,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,secondo me trovare persone straniere che condiziono le mia idee e il modo di pensare ,opinione,J,Mix,"('red', 5, 3)",red,secondo me trovare persone straniere che condiziono le mia idee e il modo di pensare ,red,opinione,True,2,True
404,404,404,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,tutte le occasioni che noi italiano abbiamo accesso ,generalizzazione,J,Mix,"('red', 3, 1)",red,tutte le occasioni che noi italiano abbiamo accesso ,red,generalizzazione,True,2,True
405,405,405,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non lo so neanche io ,giustificazione,J,Mix,"('red', 4, 1)",red,non lo so neanche io ,red,giustificazione,True,2,True
406,406,406,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,organizzazione per avere i documenti necessari per noi detenuti poter accedere alla libertà ,giudizio,J,Mix,"('red', 3, 1)",red,organizzazione per avere i documenti necessari per noi detenuti poter accedere alla libertà ,red,giudizio,True,2,True
407,407,407,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona ottima ,giudizio,J,Mix,"('red', 3, 1)",red,una persona ottima ,red,giudizio,True,2,True
408,408,408,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,adulazione e ,giudizio,J,Mix,"('red', 3, 1)",red,adulazione e ,red,giudizio,True,2,True
409,409,409,Come ti descriveresti prima di entrare in carcere?,Descrizione,torner in tunisia dalle mia bambini prima di e giorni ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,torner in tunisia dalle mia bambini prima di e giorni ,red,dichiarazione_intenti,True,2,True
410,410,410,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,normale ,giudizio,J,Mix,"('red', 3, 1)",red,normale ,red,giudizio,True,2,True
411,411,411,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non normale ,giudizio,J,Mix,"('red', 3, 1)",red,non normale ,red,giudizio,True,2,True
412,412,412,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,purtroppo niente perche per le italiano va bene ma per lo straniero non va bene niente ,giustificazione,J,Mix,"('red', 4, 1)",red,purtroppo niente perche per le italiano va bene ma per lo straniero non va bene niente ,red,giustificazione,True,2,True
413,413,413,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche questo posto ti fa conoscere la
bassezza di questo mondo e ",giudizio,J,Mix,"('red', 3, 1)",red,"perche questo posto ti fa conoscere la
bassezza di questo mondo e ",red,giudizio,True,2,True
414,414,414,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,nucleo familiare e se capofamiglia contata servo pul stranieri se diverso da quello di sopra e ,descrizione,J,Mix,"('green', 0, 1)",green,nucleo familiare e se capofamiglia contata servo pul stranieri se diverso da quello di sopra e ,green,descrizione,True,2,True
415,415,415,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche non ci e niente per fare uno sporte luna palesava senza niente solo due palloni
per giocare e un
cortile dove neanche possiamo
giocare a pallone ",sancire,J,Mix,"('red', 1, 0)",red,"perche non ci e niente per fare uno sporte luna palesava senza niente solo due palloni
per giocare e un
cortile dove neanche possiamo
giocare a pallone ",red,sancire,True,2,True
416,416,416,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona e ,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona e ,red,generalizzazione,True,2,True
417,417,417,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ha fatto reato ,descrizione,J,Mix,"('green', 0, 1)",green,ha fatto reato ,green,descrizione,True,2,True
418,418,418,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,le stesse utilizzate per il resto della ppp detenuta ,commento,J,Mix,"('red', 3, 1)",red,le stesse utilizzate per il resto della ppp detenuta ,red,commento,True,2,True
419,419,419,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non lo conosco ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo conosco ,red,non_risposta,True,2,True
420,420,420,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,le istruzione lo sporte ,giudizio,J,Mix,"('red', 3, 1)",red,le istruzione lo sporte ,red,giudizio,True,2,True
421,421,421,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,nessuna ,commento,J,Mix,"('red', 3, 1)",red,nessuna ,red,commento,True,2,True
422,422,422,Come descriverebbe una persona che “gode di salute”?,Descrizione,lavorano assumera una vita di gruppo ,descrizione,J,Mix,"('green', 0, 1)",green,lavorano assumera una vita di gruppo ,green,descrizione,True,2,True
423,423,423,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho sent parlare ,generalizzazione,J,Mix,"('red', 3, 1)",red,ho sent parlare ,red,generalizzazione,True,2,True
424,424,424,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,coscienti ed anormali ,giudizio,J,Mix,"('red', 3, 1)",red,coscienti ed anormali ,red,giudizio,True,2,True
425,425,425,Come ti descriveresti prima di entrare in carcere?,Descrizione,pero ora grazie al carcere che mi ha fatto capire cosa vuol dire la vita dentro queste quattro mura ,implicazione,J,Mix,"('red', 9, 7)",red,pero ora grazie al carcere che mi ha fatto capire cosa vuol dire la vita dentro queste quattro mura ,red,implicazione,True,2,True
426,426,426,Come ti descriveresti prima di entrare in carcere?,Descrizione,normale ,descrizione,J,Mix,"('green', 0, 1)",green,normale ,green,descrizione,True,2,True
427,427,427,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ritengo giusto che se qualcuno ha fornito nome cognome e data di nascita casuali debba essere imprigiona perche non e bello che qualcuno dia i nomi falsi ,valutazione,J,Mix,"('yellow', 5, 5)",yellow,ritengo giusto che se qualcuno ha fornito nome cognome e data di nascita casuali debba essere imprigiona perche non e bello che qualcuno dia i nomi falsi ,yellow,valutazione,True,2,True
428,428,428,Come ti descriveresti prima di entrare in carcere?,Descrizione,"gli incontri ed i seminare con gli operatori di altri settori del carcere 
(medici, psicologi educatori, comandanti eccitera eccitera ecciterai che aiutano i docente a comprendere meglio la realta in cui operano e ",descrizione,J,Mix,"('green', 0, 1)",green,"gli incontri ed i seminare con gli operatori di altri settori del carcere 
(medici, psicologi educatori, comandanti eccitera eccitera ecciterai che aiutano i docente a comprendere meglio la realta in cui operano e ",green,descrizione,True,2,True
429,429,429,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,conoscenza cartelle pero e colloqui in istituito e contatti con familiari e o persone effettivamente significativi e riunioni equi e confronti con operatori e contatti sent e stesura di relazioni ,descrizione,J,Mix,"('green', 0, 1)",green,conoscenza cartelle pero e colloqui in istituito e contatti con familiari e o persone effettivamente significativi e riunioni equi e confronti con operatori e contatti sent e stesura di relazioni ,green,descrizione,True,2,True
430,430,430,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche agli stranieri senza documenti condanno quasi benefici ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,perche agli stranieri senza documenti condanno quasi benefici ,yellow,specificazione,True,2,True
431,431,431,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"io ho scelto penso che le attivita a scopo
rieducativo sono perla persona in generale ",opinione,J,Mix,"('red', 5, 3)",red,"io ho scelto penso che le attivita a scopo
rieducativo sono perla persona in generale ",red,opinione,True,2,True
432,432,432,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,alimentazione igiene ,giudizio,J,Mix,"('red', 3, 1)",red,alimentazione igiene ,red,giudizio,True,2,True
433,433,433,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,atto altre ragazze dea come me ,descrizione,J,Mix,"('green', 0, 1)",green,atto altre ragazze dea come me ,green,descrizione,True,2,True
434,434,434,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,e un tutore che ti segua nel bene ,giudizio,J,Mix,"('red', 3, 1)",red,e un tutore che ti segua nel bene ,red,giudizio,True,2,True
435,435,435,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,t operatori soprattutto educo e come detengo ,descrizione,J,Mix,"('green', 0, 1)",green,t operatori soprattutto educo e come detengo ,green,descrizione,True,2,True
436,436,436,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona con un equilibri ,giudizio,J,Mix,"('red', 3, 1)",red,una persona con un equilibri ,red,giudizio,True,2,True
437,437,437,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona tranquilla ,giudizio,J,Mix,"('red', 3, 1)",red,una persona tranquilla ,red,giudizio,True,2,True
438,438,438,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,visite dediche specifiche ,descrizione,J,Mix,"('green', 0, 1)",green,visite dediche specifiche ,green,descrizione,True,2,True
439,439,439,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,lavoro di equi presenza di attivita lavoratore e formati ,sancire,J,Mix,"('red', 1, 0)",red,lavoro di equi presenza di attivita lavoratore e formati ,red,sancire,True,2,True
440,440,440,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non voglio essere trasferito in un'altra prigione perche i detenuti non sono molto integrati ,non_risposta,J,Mix,"('red', 3, 1)",red,non voglio essere trasferito in un'altra prigione perche i detenuti non sono molto integrati ,red,non_risposta,True,2,True
