,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
969,969,969,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,i sent non sono al momento attuale in grado di soddisfare in modo omogeneo questi bisogni e spesso privi di permesso sogn in quanto clandestini e sono i fatto esclusi dai servo ferri e ,commento,J,Mix,"('red', 3, 1)",red,i sent non sono al momento attuale in grado di soddisfare in modo omogeneo questi bisogni e spesso privi di permesso sogn in quanto clandestini e sono i fatto esclusi dai servo ferri e ,red,commento,False,0,False
970,970,970,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,ma per calmare anima ,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,ma per calmare anima ,green,riferimento_obiettivo,False,0,False
971,971,971,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nessuna ,sancire,J,Mix,"('red', 1, 0)",red,nessuna ,red,sancire,False,0,False
972,972,972,Come ti descriveresti prima di entrare in carcere?,Descrizione,uguale come adesso solo che ero pia normale ,confronto,J,Mix,"('red', 6, 4)",red,uguale come adesso solo che ero pia normale ,red,confronto,False,0,False
973,973,973,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ce ne sono di due tipi quelle che lavorano in modo illecito a causa di grandi bisogni ,giustificazione,J,Mix,"('red', 4, 1)",red,ce ne sono di due tipi quelle che lavorano in modo illecito a causa di grandi bisogni ,red,giustificazione,False,0,False
974,974,974,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,in questo carcere mancano molte cose in ogni istituito si sente la sofferenza della pena ,commento,J,Mix,"('red', 3, 1)",red,in questo carcere mancano molte cose in ogni istituito si sente la sofferenza della pena ,red,commento,False,0,False
975,975,975,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,che sono i benefici che si hanno in galera e ,sancire,J,Mix,"('red', 1, 0)",red,che sono i benefici che si hanno in galera e ,red,sancire,False,0,False
976,976,976,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non saprei ,non_risposta,J,Mix,"('red', 3, 1)",red,non saprei ,red,non_risposta,False,0,False
977,977,977,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"la persona se e entrata in prigione
modifica le sue idee e accetta il spodestino e si arma del sopprimo sbaglio per affrontare il futuro conoscere i parenti o gli amici e o il
gusto della liberty ella importanza del denaro e della famiglia ",previsione,J,Mix,"('red', 5, 4)",red,"la persona se e entrata in prigione
modifica le sue idee e accetta il spodestino e si arma del sopprimo sbaglio per affrontare il futuro conoscere i parenti o gli amici e o il
gusto della liberty ella importanza del denaro e della famiglia ",red,previsione,False,0,False
978,978,978,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,che cambio la prigione per trovare una possibilità per lavorare o sper la libertà in qualche modo ,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,che cambio la prigione per trovare una possibilità per lavorare o sper la libertà in qualche modo ,green,riferimento_obiettivo,False,0,False
979,979,979,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ho commesso come loro commesso ,commento,J,Mix,"('red', 3, 1)",red,ho commesso come loro commesso ,red,commento,True,1,False
980,980,980,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"non ho visto in atto e non sono mai stato
chiamato a partecipare
 ",giustificazione,J,Mix,"('red', 4, 1)",red,"non ho visto in atto e non sono mai stato
chiamato a partecipare
 ",red,giustificazione,False,0,False
981,981,981,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona con st e con gli altri ,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona con st e con gli altri ,red,generalizzazione,False,0,False
982,982,982,Come descriverebbe una persona che “gode di salute”?,Descrizione,un soggetto ha problemi con la famiglia e accetta la defezione con serenata ,sancire,J,Mix,"('red', 1, 0)",red,un soggetto ha problemi con la famiglia e accetta la defezione con serenata ,red,sancire,False,0,False
983,983,983,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,i programmi sono a breve termine molti di loro vogliono entrare in tali corsi solo per stare fuori dalla camera detentiva.  ,commento,J,Mix,"('red', 3, 1)",red,i programmi sono a breve termine molti di loro vogliono entrare in tali corsi solo per stare fuori dalla camera detentiva.  ,red,commento,False,0,False
984,984,984,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,descrivi che non ci trattamento rieducativi ,sancire,J,Mix,"('red', 1, 0)",red,descrivi che non ci trattamento rieducativi ,red,sancire,False,0,False
985,985,985,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,devono funzionare le attivita sportive le scuole i permessi bisogna portare rispetto ai detenuti ,generalizzazione,J,Mix,"('red', 3, 1)",red,devono funzionare le attivita sportive le scuole i permessi bisogna portare rispetto ai detenuti ,red,generalizzazione,False,0,False
986,986,986,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,che le porte rimandano aperte e che non rimaniamo chiuse come lo siamo ,descrizione,J,Mix,"('green', 0, 1)",green,che le porte rimandano aperte e che non rimaniamo chiuse come lo siamo ,green,descrizione,False,0,False
987,987,987,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"riferendo a corsi di informazione o di aggiornamento che reputo 
obsoleti, ridondanti. pertanto non utili ad una crescita professionale. e ",descrizione,J,Mix,"('green', 0, 1)",green,"riferendo a corsi di informazione o di aggiornamento che reputo 
obsoleti, ridondanti. pertanto non utili ad una crescita professionale. e ",green,descrizione,False,0,False
988,988,988,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,il mio giudizio e positivo pero penso che tali opportunita non siano accessibili a tutti e ,opinione,J,Mix,"('red', 5, 3)",red,il mio giudizio e positivo pero penso che tali opportunita non siano accessibili a tutti e ,red,opinione,False,0,False
989,989,989,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,avere una doccia in cella con acqua calda ,sancire,J,Mix,"('red', 1, 0)",red,avere una doccia in cella con acqua calda ,red,sancire,False,0,False
990,990,990,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,la maggior parte per il troppo affollamento ,non_risposta,J,Mix,"('red', 3, 1)",red,la maggior parte per il troppo affollamento ,red,non_risposta,False,0,False
991,991,991,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ha sbagliato ,sancire,J,Mix,"('red', 1, 0)",red,ha sbagliato ,red,sancire,False,0,False
992,992,992,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,False,0,False
993,993,993,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,per quanto riguarda la corrosa con fami e le unica possi che ho a fin adesso ,non_risposta,J,Mix,"('red', 3, 1)",red,per quanto riguarda la corrosa con fami e le unica possi che ho a fin adesso ,red,non_risposta,False,0,False
994,994,994,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,bisogna che cio pia possibilità di lavoro per i detenuti pia rispetto stranieri pia passeggiai all aria aperta ,giudizio,J,Mix,"('red', 3, 1)",red,bisogna che cio pia possibilità di lavoro per i detenuti pia rispetto stranieri pia passeggiai all aria aperta ,red,giudizio,False,0,False
995,995,995,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,la fumo da tutta la vita ,sancire,J,Mix,"('red', 1, 0)",red,la fumo da tutta la vita ,red,sancire,True,1,False
996,996,996,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,facilitano lo scambio culturale attraverso iniziative che io non ho mai visto ,commento,J,Mix,"('red', 3, 1)",red,facilitano lo scambio culturale attraverso iniziative che io non ho mai visto ,red,commento,False,0,False
997,997,997,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e e e e 053 non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,e e e e 053 non lo so ,red,non_risposta,False,0,False
998,998,998,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,lo penso e lo vedo in maniera civile e con possibilita che d val detenuto di prendersi formalmente e fisicamente e ,opinione,J,Mix,"('red', 5, 3)",red,lo penso e lo vedo in maniera civile e con possibilita che d val detenuto di prendersi formalmente e fisicamente e ,red,opinione,False,0,False
999,999,999,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,neanche le cose che ci sono non funzionale ,conferma,J,Mix,"('red', 2, 1)",red,neanche le cose che ci sono non funzionale ,red,conferma,False,0,False
1000,1000,1000,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,grazie ai corsi di informazione e aggiornamento sempre piu continui ,descrizione,J,Mix,"('green', 0, 1)",green,grazie ai corsi di informazione e aggiornamento sempre piu continui ,green,descrizione,False,0,False
1001,1001,1001,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,per poter avere un incontro con le adulatrice devi fare almeno 1 domande e falla fine non viene ,previsione,J,Mix,"('red', 5, 4)",red,per poter avere un incontro con le adulatrice devi fare almeno 1 domande e falla fine non viene ,red,previsione,False,0,False
1002,1002,1002,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,per me e la prima volta quindi adesso cerco di imparare sempre per il prossimo e ,non_risposta,J,Mix,"('red', 3, 1)",red,per me e la prima volta quindi adesso cerco di imparare sempre per il prossimo e ,red,non_risposta,False,0,False
1003,1003,1003,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non so ,non_risposta,J,Mix,"('red', 3, 1)",red,non so ,red,non_risposta,False,0,False
1004,1004,1004,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,False,0,False
1005,1005,1005,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,pensano che sono molto tranquilla ,giudizio,J,Mix,"('red', 3, 1)",red,pensano che sono molto tranquilla ,red,giudizio,False,0,False
