,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
491,491,236,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,"25 marzo, l’amore della mia vita è volato, dopo 18 giorni di terapia intensiva. ",descrizione,J,Mix,"('green', 0, 1)",green,"25 marzo, l’amore della mia vita è volato, dopo 18 giorni di terapia intensiva. ",green,descrizione,True,2,True
492,492,236,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,"Eravamo così felici, nulla sarà più come prima…",contrapposizione,J,Mix,"('red', 6, 4)",red,"Eravamo così felici, nulla sarà più come prima…",red,contrapposizione,True,2,True
493,493,236,Come viene raccontata la morte per Covid-19 di un utente dalla comunità di utenti del Social? ,descrizione,Anche mio marito è morto il 18 marzo,conferma,J,Mix,"('red', 2, 1)",red,Anche mio marito è morto il 18 marzo,red,conferma,True,2,True
494,494,237,Come descriverebbe una persona che “vive in salute”?,descrizione,"Adeguate nel tenere/mantenere le relazioni (famiglairi, con colleghi di lavoro, con amici).
 
 Adeguate nello stile di vita (cura di sé, dell'ambiente,del ruolo lavorativo, nel ruolo di padre, madre, amico ecc)",giudizio,J,Mix,"('red', 3, 1)",red,"Adeguate nel tenere/mantenere le relazioni (famiglairi, con colleghi di lavoro, con amici).
 
 Adeguate nello stile di vita (cura di sé, dell'ambiente,del ruolo lavorativo, nel ruolo di padre, madre, amico ecc)",red,giudizio,True,2,True
495,495,238,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,descrizione,magari può sentirsi in parte in colpa o responsabile per il suicidio oppure può sentirsi delusa dalla persona che l'ha commesso.,possibilita,J,Mix,"('yellow', 2, 2)",yellow,magari può sentirsi in parte in colpa o responsabile per il suicidio oppure può sentirsi delusa dalla persona che l'ha commesso.,yellow,possibilita,True,2,True
496,496,239,Come descriverebbe una violenza sessuale?,descrizione,"L’unico riferimento familiare dell’anziana è il signor Massimo M., un nipote acquisito in quanto nipote diretto del coniuge della sig.ra Angela.",descrizione,J,Mix,"('green', 0, 1)",green,"L’unico riferimento familiare dell’anziana è il signor Massimo M., un nipote acquisito in quanto nipote diretto del coniuge della sig.ra Angela.",green,descrizione,True,2,True
497,497,239,Come descriverebbe una violenza sessuale?,descrizione,Il Servizio sociale scrivente ha contattato il sig. Massimo il quale riferisce che per lui e sua moglie la gestione dell’anziana è molto difficile in quanto la stessa rifiuta di essere ricoverata in struttura e di assumere i farmaci.,descrizione,J,Mix,"('green', 0, 1)",green,Il Servizio sociale scrivente ha contattato il sig. Massimo il quale riferisce che per lui e sua moglie la gestione dell’anziana è molto difficile in quanto la stessa rifiuta di essere ricoverata in struttura e di assumere i farmaci.,green,descrizione,True,2,True
498,498,239,Come descriverebbe una violenza sessuale?,descrizione,"La scrivente a.s. ha contattato anche il fratello della sig.ra Angela, il quale vive a V.; ",descrizione,J,Mix,"('green', 0, 1)",green,"La scrivente a.s. ha contattato anche il fratello della sig.ra Angela, il quale vive a V.; ",green,descrizione,True,2,True
499,499,239,Come descriverebbe una violenza sessuale?,descrizione,"dal colloquio telefonico è emerso che il sig. Germano, di anni 85, vive con la moglie ",descrizione,J,Mix,"('green', 0, 1)",green,"dal colloquio telefonico è emerso che il sig. Germano, di anni 85, vive con la moglie ",green,descrizione,True,2,True
500,500,239,Come descriverebbe una violenza sessuale?,descrizione,ed entrambi sono affetti da patologie sanitarie.,generalizzazione,J,Mix,"('red', 3, 1)",red,ed entrambi sono affetti da patologie sanitarie.,red,generalizzazione,True,2,True
501,501,239,Come descriverebbe una violenza sessuale?,descrizione,I coniugi hanno una figlia ma da quanto riferito dal sig. Germano anche lei sarebbe affetta da problemi sanitari. ,contrapposizione,J,Mix,"('red', 6, 4)",red,I coniugi hanno una figlia ma da quanto riferito dal sig. Germano anche lei sarebbe affetta da problemi sanitari. ,red,contrapposizione,True,2,True
502,502,240,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,In maniera blanda,giudizio,J,Mix,"('red', 3, 1)",red,In maniera blanda,red,giudizio,True,2,True
503,503,241,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"un utente al CSM, per migliorare la propria salute, sceglie di mettersi in gioco cercando di risolvere i propri conflitti interiori",riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,"un utente al CSM, per migliorare la propria salute, sceglie di mettersi in gioco cercando di risolvere i propri conflitti interiori",green,riferimento_obiettivo,True,2,True
504,504,242,Come descriverebbe una persona detenuta?,descrizione,"Non vedo alcuna differenza, ogni risposta parla del migliorare me stesso",descrizione,J,Mix,"('green', 0, 1)",green,"Non vedo alcuna differenza, ogni risposta parla del migliorare me stesso",green,descrizione,True,2,True
505,505,243,Come descriverebbe una persona che si laurea  in psicologia?,descrizione,"un ragazzo che usa tanto la testa forse troppo,",giudizio,J,Mix,"('red', 3, 1)",red,"un ragazzo che usa tanto la testa forse troppo,",red,giudizio,True,2,True
506,506,243,Come descriverebbe una persona che si laurea  in psicologia?,descrizione,che studia molto ma comunque frequenta anche tanti amici,contrapposizione,J,Mix,"('red', 6, 4)",red,che studia molto ma comunque frequenta anche tanti amici,red,contrapposizione,True,2,True
507,507,244,Come descriverebbe il ruolo di Professore di psicologia?,descrizione,"l'unica attività che ritengo utile ai fini dell'acquisizione di competenze è il tirocinio,",giudizio,J,Mix,"('red', 3, 1)",red,"l'unica attività che ritengo utile ai fini dell'acquisizione di competenze è il tirocinio,",red,giudizio,True,2,True
508,508,244,Come descriverebbe il ruolo di Professore di psicologia?,descrizione,un'altra modalità è tramite le discussioni in classe sui tesi d'autore o casi clinici,descrizione,J,Mix,"('green', 0, 1)",green,un'altra modalità è tramite le discussioni in classe sui tesi d'autore o casi clinici,green,descrizione,True,2,True
509,509,245,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,Sono le tre più importanti,giudizio,J,Mix,"('red', 3, 1)",red,Sono le tre più importanti,red,giudizio,True,2,True
510,510,246,Come descriverebbe una persona che “vive in salute”?,descrizione,"una persona sana fisicamente , senza alcun problema o danno neurofisiologico/biologico.",descrizione,J,Mix,"('green', 0, 1)",green,"una persona sana fisicamente , senza alcun problema o danno neurofisiologico/biologico.",green,descrizione,True,2,True
511,511,246,Come descriverebbe una persona che “vive in salute”?,descrizione,"Solare, felice, allegro e proiettato ad ""evolversi"" nel futuro.",giudizio,J,Mix,"('red', 3, 1)",red,"Solare, felice, allegro e proiettato ad ""evolversi"" nel futuro.",red,giudizio,True,2,True
512,512,247,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,descrizione,"Pensano che siamo professionali, ed pazienti nei loro confronti, e pronti a sentire e aiutare nel limite il favorire della loro permanenza in struttura. ",sancire,J,Mix,"('red', 1, 0)",red,"Pensano che siamo professionali, ed pazienti nei loro confronti, e pronti a sentire e aiutare nel limite il favorire della loro permanenza in struttura. ",red,sancire,True,2,True
513,513,248,Come descriverebbe una violenza sessuale?,descrizione,Può una persona così essere un testimone credibile della parola di Dio? Non credo proprio. ,sancire,J,Mix,"('red', 1, 0)",red,Può una persona così essere un testimone credibile della parola di Dio? Non credo proprio. ,red,sancire,True,2,True
514,514,248,Come descriverebbe una violenza sessuale?,descrizione,Mi spiace vedere che ci sono persone che cercano di difendere l’integrità morale di una persona che ha abusato di piccoli innocenti anzichè aprire gli occhi e decidere che non vale la pena sprecare tempo a difendere soggetti che si sono macchiati di tali abonimi.,contrapposizione,J,Mix,"('red', 6, 4)",red,Mi spiace vedere che ci sono persone che cercano di difendere l’integrità morale di una persona che ha abusato di piccoli innocenti anzichè aprire gli occhi e decidere che non vale la pena sprecare tempo a difendere soggetti che si sono macchiati di tali abonimi.,red,contrapposizione,True,2,True
515,515,248,Come descriverebbe una violenza sessuale?,descrizione,"Ultimo commento: perchè se un prete, un bidello, un maestro, viene accusato di pedofilia tante persone si mobilitano a difenderlo SENZA SPENDERE una parola in difesa delle piccole vittime? Tutti pronti a fare magliette, a scendere in piazza, a mandare lettere di incoraggiamento… e alle vittime chi ci pensa?",non_risposta,J,Mix,"('red', 3, 1)",red,"Ultimo commento: perchè se un prete, un bidello, un maestro, viene accusato di pedofilia tante persone si mobilitano a difenderlo SENZA SPENDERE una parola in difesa delle piccole vittime? Tutti pronti a fare magliette, a scendere in piazza, a mandare lettere di incoraggiamento… e alle vittime chi ci pensa?",red,non_risposta,True,2,True
516,516,249,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,DIpende da come si sente a 3 mesi,valutazione,J,Mix,"('yellow', 5, 5)",yellow,DIpende da come si sente a 3 mesi,yellow,valutazione,True,2,True
517,517,249,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,è una risposta che si dà al momento,sancire,J,Mix,"('red', 1, 0)",red,è una risposta che si dà al momento,red,sancire,True,2,True
518,518,250,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"lo sguardo rivolto alla persona e al suo dolore vero e non alla sua patologia apparente;
 il rispetto e l'amore nei confronti del proprio lavoro a parte del personale lavorativo;
  una presa di cura olistica improntata sul benessere psico-fisico",sancire,J,Mix,"('red', 1, 0)",red,"lo sguardo rivolto alla persona e al suo dolore vero e non alla sua patologia apparente;
 il rispetto e l'amore nei confronti del proprio lavoro a parte del personale lavorativo;
  una presa di cura olistica improntata sul benessere psico-fisico",red,sancire,True,2,True
519,519,251,Come descriverebbe una violenza sessuale?,descrizione,Il giovane in oggetto dovrà comparire dinanzi alla S. V. per rispondere delle imputazioni di cui all'udienza del 26 gennaio p.v. ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,Il giovane in oggetto dovrà comparire dinanzi alla S. V. per rispondere delle imputazioni di cui all'udienza del 26 gennaio p.v. ,yellow,prescrizione,True,2,True
520,520,251,Come descriverebbe una violenza sessuale?,descrizione,"E. studente, al. quarto anno, dell'Istituto Professionale di Stato di L. a indirizzo tecnico-industriale; ",descrizione,J,Mix,"('green', 0, 1)",green,"E. studente, al. quarto anno, dell'Istituto Professionale di Stato di L. a indirizzo tecnico-industriale; ",green,descrizione,True,2,True
521,521,251,Come descriverebbe una violenza sessuale?,descrizione,"negli studi è stato finora regolare in quanto a promozioni sebbene, a suo dire, il curriculum scolastico non abbia mai brillato per l'impegno ed i risultati. ",contrapposizione,J,Mix,"('red', 6, 4)",red,"negli studi è stato finora regolare in quanto a promozioni sebbene, a suo dire, il curriculum scolastico non abbia mai brillato per l'impegno ed i risultati. ",red,contrapposizione,True,2,True
522,522,251,Come descriverebbe una violenza sessuale?,descrizione,"E. manifesta apparentemente un' indole tranquilla, ",opinione,J,Mix,"('red', 5, 3)",red,"E. manifesta apparentemente un' indole tranquilla, ",red,opinione,True,2,True
523,523,251,Come descriverebbe una violenza sessuale?,descrizione,in un certo senso in sintonia con peculiarità del carattere ancora un po’ infantili riferite in particolare alla sfera emotiva e comunicativa. ,giudizio,J,Mix,"('red', 3, 1)",red,in un certo senso in sintonia con peculiarità del carattere ancora un po’ infantili riferite in particolare alla sfera emotiva e comunicativa. ,red,giudizio,True,2,True
524,524,251,Come descriverebbe una violenza sessuale?,descrizione,"L'episodio penale nel quale sarebbe rimasto coinvolto si riferisce ad un preciso periodo della sua crescita adolescenziale quando iniziò a frequentare un gruppo amicale legato al partito della “F. T.” di L., notoriamente di orientamento di destra. ",sancire,J,Mix,"('red', 1, 0)",red,"L'episodio penale nel quale sarebbe rimasto coinvolto si riferisce ad un preciso periodo della sua crescita adolescenziale quando iniziò a frequentare un gruppo amicale legato al partito della “F. T.” di L., notoriamente di orientamento di destra. ",red,sancire,True,2,True
525,525,251,Come descriverebbe una violenza sessuale?,descrizione,"In realtà tali collegamenti del ragazzo sono apparsi motivati più dal bisogno di considerarsi membro di un gruppo amicale che da quello di aderire ad un movimento politico tanto che, dal suo racconto, sembra evincersi che tale gruppo nulla di diverso o di particolarmente ""inquietante"" aveva rispetto ad una comune ""brigata"" di amici. ",opinione,J,Mix,"('red', 5, 3)",red,"In realtà tali collegamenti del ragazzo sono apparsi motivati più dal bisogno di considerarsi membro di un gruppo amicale che da quello di aderire ad un movimento politico tanto che, dal suo racconto, sembra evincersi che tale gruppo nulla di diverso o di particolarmente ""inquietante"" aveva rispetto ad una comune ""brigata"" di amici. ",red,opinione,True,2,True
