,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
3718,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,siccome è la prima volta bisogna perdonarla,PRESCRIZIONE,GENERALIZZAZIONE
4084,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,pensava che siamo poveri,GIUDIZIO,sancire
6531,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,niente,sancire,sancire
6168,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"ric_clin_st_alcoldip o ric_clin_st_tosdip
tentativo di presa_carico dei sert_esterni , dietro segnalazione per definiz_prog_tera per misura_esterna 
segnalazione ai sert_esterni , nel_caso_in_cui i detentui fossero già stati conclatamente già presi_carico precedentemente alla carcerazione , segnalazione per definiz_prog_tera per misura_esterna 
nota personale : il detentuo_straniero ha un approccio più problematico al_sert , o all' ammissione_abuso o 
consumo_sostanze , spesso per i nostri marchi o religiosi o di sfiducia o sconoscenza dei servizi per cui è lo stato di detenzione che fa emergere ( o riconoscere ) il 
prob-dipendenza .",DESCRIZIONE,DESCRIZIONE
7060,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"io lavoravo vendevo roba da vestire , andavo col camper con mio_marito , per otto giorni sono_stata nel_campo nomade tutto tranquillo",DESCRIZIONE,DESCRIZIONE
4784,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,per reinserirci nella societ…,RIFERIMENTO ALL'OBIETTIVO,DICHIARAZIONE DI INTENTI
5632,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,in un' occasione ottima,DESCRIZIONE,GIUDIZIO
1992,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----054 
se Š fuori legge deve entrare in prigione",PRESCRIZIONE,CAUSA
6630,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,mandarli al_loro_paese,COMMENTO,COMMENTO
4112,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,sancire
3871,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-sogno-niente,COMMENTO,COMMENTO
4152,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,educato gentile,GIUDIZIO,sancire
4758,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"sono_poco_efficaci le cose dentro_al
carcere_non funzionano come devono
",COMMENTO,GENERALIZZAZIONE
3634,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"Vuol dire che a colpa di tutto che c'è in giro (pubblicità, vita di privilegio) è stato tradito come me",CAUSA,CAUSA
6577,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,una per_esempio mischiare nelle stanze detentive (celle) le verie etnie,PROPOSTA,PROPOSTA
6842,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"dare la possibilità di comunicare tra di noi 
attivare un corso dove si potrebbero confrontare le abitudini 
",DESCRIZIONE,DESCRIZIONE
6857,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,un serio scambio_culturale tra detenuti,GIUDIZIO,GIUDIZIO
2913,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,un risparmio l'area sanitaria,sancire,sancire
7152,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"avevo_altre_idee_sulla_vita , ma_non_mi_sarei_mai_immaginata che le persone innocenti potessero finire qua .",GIUSTIFICAZIONE,CONTRAPPOSIZIONE
2493,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----059 
accusato come me nello_stesso processo perch‚ ha testimoniato 
dicendo che spacciavo cocaina",GENERALIZZAZIONE,GENERALIZZAZIONE
2423,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,mi sento disumano,GIUDIZIO,sancire
6805,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,fargli_fare dei corsi di convivenza,DESCRIZIONE,DESCRIZIONE
100,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,mi-hanno-detto,SPECIFICAZIONE,GENERALIZZAZIONE
6960,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,fare delle attività di qualsiasi genere insieme,GENERALIZZAZIONE,GENERALIZZAZIONE
2443,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,triste,GIUDIZIO,GIUDIZIO
604,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ho esper con le stesse,sancire,NON RISPOSTA
5901,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"1 colloqui_pers 
2 visita_medica 
",DESCRIZIONE,sancire
5613,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,deve_essere lontano_dai tutti i problemi,PRESCRIZIONE,PRESCRIZIONE
2317,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non uso queste sostanze,NON RISPOSTA,COMMENTO
4012,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,sancire,sancire
3870,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so non-capisco-niente,NON RISPOSTA,NON RISPOSTA
5340,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ma poi non agisce nel 
concreto per attivare le risorse e rimuovere gli ostacoli burocratici, al_fine_di rendere piu_efficaci gli interventi di_servizio sociale

",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
4076,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"Tanti mi-vedono come persona della quale non-fidarsi e sempre 
nella-2a-categoria 
",sancire,COMMENTO
6511,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,le conoscenze degli usi è fondamentale,GIUDIZIO,GIUDIZIO
1034,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,numero_degli_operato,DESCRIZIONE,DESCRIZIONE
2173,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,dipendente,GIUDIZIO,GIUDIZIO
6665,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,equivalendo le parti ad educazione_italiana,GENERALIZZAZIONE,GENERALIZZAZIONE
5014,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,perché per essere_integrati dobbiamo_essere tutti misti e non essere razzisti,PRESCRIZIONE,PRESCRIZIONE
5215,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,più. civiltà,GIUDIZIO,GIUDIZIO
3451,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"poveretta,",GIUDIZIO,GIUDIZIO
831,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,che ci siano pi- persone come educatori responsabili del ser. T dottori e infermieri,sancire,GIUDIZIO
2321,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non_ho nessun_tipo_di_droga,NON RISPOSTA,COMMENTO
3019,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,dall'aspetto psicofisico,sancire,sancire
1352,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"possibilità di colloquio di_lavorare, di guadagnare",GIUDIZIO,DESCRIZIONE
2854,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"benessere psicofisico
senso della vita",GIUDIZIO,GIUDIZIO
3233,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,e ha bisogno di aiuto,sancire,GIUDIZIO
285,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,per i miei-bisogni,CAUSA,GIUSTIFICAZIONE
5630,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,non lo so,NON RISPOSTA,NON RISPOSTA
6533,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,dividere_gli_stranieri con gli italiani perché poco comprensione,GIUSTIFICAZIONE,GIUSTIFICAZIONE
6510,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,incontrandosi e parlare,DESCRIZIONE,sancire
970,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,disponibilit… delle cure_necessarie;,GIUDIZIO,OPINIONE
6263,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,felice,GIUDIZIO,GIUDIZIO
701,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,ma purtroppo qui non si vive molto bene,CONTRAPPOSIZIONE,GIUDIZIO
2709,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,impossibile definirlo in carcere,NON RISPOSTA,NON RISPOSTA
7273,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"come_una_persona con tanti amici ,",sancire,sancire
4426,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"dipende se la persona ha capito la causa e
il fine di_questo_trattt .
",IMPLICAZIONI,IMPLICAZIONI
1005,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,abitabilit…_struttur,sancire,PRESCRIZIONE
5219,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,di_pensarlo niente,NON RISPOSTA,NON RISPOSTA
5695,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,non_ci possibilit…,sancire,sancire
1439,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"il dentista ti chiama una_volta al_mese 
non_ti offrono il lavoro necessario dentro il carcere",GIUDIZIO,NON RISPOSTA
3916,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,io per-me sto d-accordo-con-tutti,COMMENTO,COMMENTO
6153,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,vengono_seguiti dal medico e dalla psicologa del_sert su segnalazione del sanitario incaricato,DESCRIZIONE,DESCRIZIONE
4595,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,non va niente_bene,GIUDIZIO,GIUDIZIO
5409,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"sono_stati_fatti dall' amministrazione penitenziaria incontri di 
chiarimento circa il comportamento da tenere con i detenuti 
",DESCRIZIONE,VALUTAZIONE
2228,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,mai fatto suo,NON RISPOSTA,COMMENTO
4812,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"in carcere sono tutti uguali, non si fa caso alla nazionalità ",GENERALIZZAZIONE,GENERALIZZAZIONE
3874,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"vedo che mi-guarda come detenuto svolg-suo-lavoro 
",DESCRIZIONE,sancire
1657,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"quando_ci_sono benefici, 
quando_ci_sono lavoro, 
quando_ci_sono permessi_premio, 
compor_degli_agenti",GIUDIZIO,GENERALIZZAZIONE
6816,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"momento di conoscenza e scambio recripoco 
attività culturali e di_svago 
",DESCRIZIONE,DESCRIZIONE
5444,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"la quale, comunque, non ci offre occasioni 
di formazione o approfondimento utili al mio ruolo.",CONFERMA,CONFERMA
2916,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,di bell'aspetto in pace stesso,GIUDIZIO,GIUDIZIO
1619,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,trattamento_rieducat,GIUDIZIO,sancire
2786,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,in rapporto di equilibrio psicofisico con l'ambiente che lo circonda nel mantenimento di uno stato,sancire,sancire
6569,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,non ne ho idea visto il clima,GIUSTIFICAZIONE,GIUSTIFICAZIONE
3182,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"e io ho 11 mesi di prigione, so che ho sbagliato ma le miei condizioni mi hanno spinto a prendere una decisione sbagliata",COMMENTO,GENERALIZZAZIONE
