,Unnamed: 0,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR
685,685,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,"corsi interni e autorizzazioni ricevute, dalle autorità interessate, verso corsi di istruzione superiore",NON RISPOSTA
3194,3194,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"è una cosa che fa male, una cosa ingiusta",COMMENTO
6681,6681,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,nulla,sancire
1957,1957,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,interpretazione personale da_un_punto_di_vista medico : i detenuti spesso si lamentano della lentezza delle procedure per accedere alle opportunita_di_trattamento_rieducativo che comunque ci sono,DESCRIZIONE
6803,6803,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,tutte,GENERALIZZAZIONE
3190,3190,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"una persona reato ha passato solo 3 mesi in prigione, invece io devo ancora rimanere",SPECIFICAZIONE
3650,3650,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,mi dispiace,COMMENTO
3897,3897,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"non-l-ho-mai-vista non-esiste in questa maledetta-prigione 
",NON RISPOSTA
5775,5775,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"il trattame_rieducativo si_fa attraverso la scuola , lo studio ecc",sancire
7079,7079,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_carcere mi_sentivo un_altro uomo che ha_personalità,OPINIONE
5593,5593,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,non c' Š nessuna cosa_pi— schifodi questo lavoro,DESCRIZIONE
1158,1158,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,operatori centro servizi_sociali insufficienti ,NON RISPOSTA
5093,5093,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,che non ci siano litigi continui,sancire
1296,1296,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,non_so rispondere,sancire
5761,5761,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,quando chiede qualcosa non danno tutto quello che chiedo,sancire
4804,4804,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,niente da descrivere ,sancire
689,689,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,che lavorano all interno della struttura carceraria,GIUDIZIO
2862,2862,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,chi no bisogno farmaci ne di interventi medici,sancire
1986,1986,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----049 
innocenza assoluta",sancire
3944,3944,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,poco-di-buono,GIUDIZIO
6500,6500,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,perché potrebbero dividerci,GIUSTIFICAZIONE
1049,1049,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,somministrazione di metadone a scalare,sancire
6930,6930,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,corsi di reciproca conoscenza,DESCRIZIONE
2228,2228,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,mai fatto suo,NON RISPOSTA
3524,3524,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,non doveva abbandonare la strada giusta,PRESCRIZIONE
1996,1996,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,010) non sono,COMMENTO
413,413,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ci-informiamo tr-amici dentro-istituto come-possiamo,CAUSA
4282,4282,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,cerco-di-capirla ma-non-ci-riesco,COMMENTO
7296,7296,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona come_tutte le altre,GENERALIZZAZIONE
2967,2967,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,no patologie invalidanti,sancire
3400,3400,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,io non. una persona del corpo di altre persone non so fa scrupoli e quindi dovrebbe essere punito nel modo che li spetta,PRESCRIZIONE
5042,5042,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,la religione e il rispetto,sancire
3630,3630,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,senza condizione finanziale,sancire
7351,7351,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che pasa tutto bene e trovare buona compagnia,GIUDIZIO
86,86,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,in-carc,GENERALIZZAZIONE
4820,4820,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,non penso e non sono mai stata trasferita in un' altra prigione ,COMMENTO
6594,6594,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,sport,DESCRIZIONE
592,592,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,siamo-poco-informati su queste-opport,GIUDIZIO
5449,5449,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,dovrebbe organizzare piu frequentemente corsi_di_aggiornamento,GENERALIZZAZIONE
3437,3437,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,ignoranza,sancire
6104,6104,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"stab_stato_tosdip 
eventuale terapia psichiatrica o psicoterapeutica 
",DESCRIZIONE
375,375,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,grazie-agli assistenti mi-hanno-dato la-possib di lavorare,OPINIONE
5057,5057,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"le celle_miste 
le sezioni miste 
attività scolastiche e religiose pari per_entrambi
",DESCRIZIONE
3458,3458,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,io sono senza motivo e ad una persona che non ha fatto niente io non darei nessuna condanna,GENERALIZZAZIONE
1918,1918,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,"penso_che trattamenti di tipo rieducativo dovrebbero_essere accessibili_a_tutti ,",OPINIONE
156,156,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ci-hanno-spiegat tante-pers, come i-volontari",DESCRIZIONE
2118,2118,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non_faccio_uso.,NON RISPOSTA
4994,4994,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"dal modo in_cui vengono_svolte la varie_attività (culturali, sportive, eccetera) in_quanto effettuate tra detenuti senza_distinzione di nazionalità, di_razza, di religione e di cultura",VALUTAZIONE
2925,2925,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,soddisfatto del luogo in cui è sistemato e dell'ospitalità,GIUDIZIO
4776,4776,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚_ci_sono_poche possibilit… per
una_persona che Š in_carcere
",DESCRIZIONE
6595,6595,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,incontri di cultura,DESCRIZIONE
3488,3488,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,che ha sbagliato ho sbagliato io,GIUDIZIO
2262,2262,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,normale,GIUDIZIO
2584,2584,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"una persona allegra e contenta, piena di spirito di iniziativa",GIUDIZIO
3310,3310,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"non commento, e molto difficile",NON RISPOSTA
4104,4104,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,nn-av-mo-parl-cn-lei,COMMENTO
2301,2301,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non consumo,NON RISPOSTA
1368,1368,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,tutti sono benvenuti,GIUDIZIO
2966,2966,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,"dall'aspetto vitale
dal desiderio di relazioni",GIUDIZIO
5338,5338,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,vari interpelli liberi per entrare nei vari posti o svolgere varie mansioni,GENERALIZZAZIONE
2388,2388,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,tanto male,GIUDIZIO
6150,6150,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"presidio_tosdip segnala_sert uff_educatori segnala_sert , per contat_sert_appart .",DESCRIZIONE
7001,7001,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,da_parte_dell' istituto più interessamento,GIUDIZIO
6255,6255,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,descrivo come_persona uscita al cielo della_libertà sarò contento e molto_felice come_fossi ( rinato ) e ,GIUDIZIO
5793,5793,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA
2803,2803,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona e non medicinali,GENERALIZZAZIONE
959,959,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,le attivit…_ricreative,sancire
4384,4384,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"
qui_dentro si diventa pi— cattivo
",GIUDIZIO
3494,3494,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"ce ne sono di due tipi: quelle che lavorano in modo illecito a causa di grandi bisogni,",GIUSTIFICAZIONE
2113,2113,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ho,NON RISPOSTA
6111,6111,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"dichiaraz_tosdip 
permesso_sogg per_eventuale invio_comunità 
dichiarazione di disponibilità a progr_tera 
",DESCRIZIONE
4537,4537,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"perch‚ per_me non_funziona perch‚ da_quando
entratto in_questo_carcere nessuno mi ha
chiamato
anche perch‚_sono_straniero
",DERESPONSABILIZZAZIONE
1612,1612,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,facilità di contatto con il giudi_di_sorveglianz,GIUDIZIO
3696,3696,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,se ha commesso avrà avuto momenti di bisogno nella sua vita,GIUSTIFICAZIONE
7345,7345,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,che non sono indicato sulla strada giusta,sancire
5690,5690,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,una_grande e fortuna,GIUDIZIO
